;Con;Contp;PP;Reg;AgtId;Agt;Dat;Status;Lgt;N_characters;Agtp;Stage;StageSub;ThrdPart;OthAgr;Loc1ISO;Loc2ISO;UcdpCon;UcdpAgr;CowWar;GeWom;GeMe;GeMeOth;GeSo;GeLgbti;GeFa;HrGen;EqGen;HrDem;Prot;HrFra;HrCp;HrNi;HrMob;HrMob;HrDet;Med;HrCit
1413;Somalia;Government/territory;94.0;Africa (excl MENA);590;The Transitional Federal Charter of the Somali Republic;2004-01-29;Multiparty signed/agreed;40;54660;Intra;SubComp;FrAg;;"The 1960 Somalia Constitution;
Somali National Reconciliation Conference held in Kenya; 
The reports of the five Reconciliation Committees of the Somali National Reconciliation Conference in Kenya 2002-2003.
";SOM;;337;;870.0;1;0;0;0;0;1;1;2;2;3;3;1;0;1;1;0;2;3
1414;Somalia;Government/territory;94.0;Africa (excl MENA);359;Declaration on Cessation of Hostilities and the Structures and Principles of the Somalia National Reconciliation Process (Eldorat Declaration);2002-10-27;Multiparty signed/agreed;8;6674;Intra;SubPar;MultIss;;;SOM;;337;;870.0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0
1415;Somalia;Government/territory;94.0;Africa (excl MENA);1682;Declaration of National Commitment (Arta Declaration) ;2000-05-05;Multiparty signed/agreed;8;24662;Intra;SubPar;MultIss;[Note: Several references to the international community];;SOM;;337;;870.0;1;1;0;0;0;0;1;1;2;0;2;1;0;1;1;0;0;0
1416;Somalia;Government;94.0;Africa (excl MENA);317;Cairo Declaration on Somalia;1997-12-22;Multiparty signed/agreed;9;16571;Intra;SubPar;MultIss;Egypt, Yemen, IGAD (Kenya, Ethiopia, Djibouti, Eritrea, Sudan, Uganda), UN, the Organization of African Unity, the League of Arab States, the Organization of the Islamic Conference and members of the Movement of Non-Aligned Countries ;Proposed agreements: Page 4, (b) A Declaration of Peace and Cooperation among the people of Somalia ... (c)	Adoption of a Transitional Charter ;SOM;;337;1060.0;870.0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0
1417;Somalia;Inter-group;113.0;Africa (excl MENA);1855;Adadda Peace Agreement ;1997-05-15;Multiparty signed/agreed;1;859;IntraLocal;SubComp;FrAg;;;SOM;;337;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1418;Somalia;Government;94.0;Africa (excl MENA);75;Sodere Declaration, comprising the Declaration of National Pledges and Commitments, and Solemn Declaration, adopted on 3 January 1997 by the High-level Consultative Meeting of Somali Political Movements, held at Sodere, Ethiopia;1997-01-03;Multiparty signed/agreed;14;29213;Intra;Pre;Prin;;;SOM;;337;;870.0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;2
1419;Somalia;Government;94.0;Africa (excl MENA);907;Declaration by the Leaders of the Somali Political Organisations;1994-03-24;Multiparty signed/agreed;2;2594;Intra;Pre;Prin;;;SOM;;337;1142.0;870.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
1420;Somalia;Government;94.0;Africa (excl MENA);216;Addis Ababa Agreement concluded at the first session of the Conference on National Reconciliation in Somalia;1993-03-27;Multiparty signed/agreed;6;13921;Intra;SubComp;FrAg;"UN, ""regional organizations"", Standing Committee of the Horn";"Cease-fire Agreement signed in January of 1993;";SOM;;337;1050.0;870.0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
1421;Somalia;Government;94.0;Africa (excl MENA);267;Agreement on Implementing the Cease-fire and on Modalities of Disarmament (Supplement to the General Agreement signed in Addis Ababa on 8 January 1993);1993-01-15;Multiparty signed/agreed;3;3789;Intra;Cea;Ceas;UNITAF, ICRC, UN;General Agreement signed in Addis Ababa on 8 January 1993;SOM;;337;;870.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1422;Somalia;Government;94.0;Africa (excl MENA);280;Agreement on the Establishment of an Ad Hoc Committee;1993-01-15;Multiparty signed/agreed;2;3538;Intra;Pre;Conf;United Nations (and relevant regional and sub-regional organizations);The General Agreement signed in Addis Ababa on 8 January 1993;SOM;;337;;870.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1423;Somalia;Government;94.0;Africa (excl MENA);567;The General Agreement signed in Addis Ababa;1993-01-08;Multiparty signed/agreed;2;4381;Intra;Pre;PreMix;"UN (SG as facilitator), OAU, League of Arab States, Org. of the Islamic Conference, Standing Committee of the Horm of Africa (status unclear- don't appear to have signed; collaborated in facilitation of meeting), Ethiopia (host)";;SOM;;337;;870.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
1424;Somalia;Government/territory;94.0;Africa (excl MENA);1677;Agreement to Implement on the Implementation of the cease-fire signed by Interim President Ali Mahdi Mohamed;1992-03-03;Unilateral document;1;1632;Intra;Cea;Ceas;J. Jones, signature League of Arab States, signature, Organisation of AFrican Unity, Signature, Organization of the Islamic Conference;Accord Signed at the United Nations Headquarters in new York on 14 February 1992;SOM;;337;;870.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1425;Somalia;Government/territory;94.0;Africa (excl MENA);1713;Agreement on the implementation of the cease-fire signed by Ahmed Farah Aidid;1992-03-03;Unilateral document;1;1632;Intra;Cea;Ceas;J. Jones, signature League of Arab States, signature, Organisation of AFrican Unity, Signature, Organization of the Islamic Conference;Accord Signed at the United Nations Headquarters in new York on 14 February 1992;SOM;;337;;870.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1426;Somalia;Government/territory;94.0;Africa (excl MENA);1678;Pledge signed at the United Nations Headquarters on 14 February 1992 by Mr Mohamed Qanyare Afah, Head of the delegation of the Interim Government of Somalia;1992-02-14;Unilateral document;1;989;Intra;Cea;Ceas;The delegation representing the Interim Government of Somalia hereby declares its solemn commitment before representatives of the United Nations, the League of Arab States, the Organization of African Unity and the Organization of the Islamic Conference ;;SOM;;337;;870.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
1427;Somalia;Government/territory;94.0;Africa (excl MENA);1679;Pledge signed at the United Nations Headquarters on 14 February 1992 by Mr Osman Hassan Ali, head of the delegation, member of the Standing Committee of the Central Committee of the Somali National Congress ;1992-02-14;Unilateral document;1;1079;Intra;Cea;Ceas;Page 1, The delegation representing the Somali Congress hereby declares its solemn commitment before representatives of the United Nations, the League of Arab States, the Organization of African Unity and the Organization of the Islamic Conference to an immediate and effective cessation of hostilities and the maintenance of a cease-fire.  The delegation also pledges to honour this commitment.;;SOM;;337;;870.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
1428;Somalia;Government/territory;94.0;Africa (excl MENA);1605;National Leaders Forum Communiqué;2016-04-12;Multiparty signed/agreed;3;7557;Intra;SubPar;Iss;;"Page 1, Electoral Process, Structures:
… d. ... Clear Terms of References (TORs) for FEIT and SEIT will be developed and agreed upon for by the NLF.
";SOM;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1429;Somalia;Government/territory;111.0;Africa (excl MENA);1606;Agreement Between the Federal Government of Somalia and the Government of Puntland State of Somalia;2016-04-03;Multiparty signed/agreed;3;6195;Intra;SubPar;MultIss;The Foreign Minister of Ethiopia and the Chairman of the IGAD Council of Ministers H.E. Tedros Adhanom, SRSG Michael Keating of the United Nations, African Union SRCC Francisco Madeira, EU Special Envoy Michele Cervone, Executive Secretary of IGAD, Ambassador Mahboub Moallim, IGAD Special Envoy Ambassador Mohamed Affey, with Ambassadors from Ethiopia, United Arab Emirates, Turkey, Sweden, Italy, and Djibouti also attended.;;SOM;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1430;Somalia;Government/territory;94.0;Africa (excl MENA);799;Agreement between the Federal Government of Somalia and Puntland State of Somalia;2014-10-14;Multiparty signed/agreed;6;7021;Intra;Imp;ExtSub;;"Provisional Federal Constitution; two former agreements between Puntland and FGS (2013 and earlier); ";SOM;;;;;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1431;Somalia;Government/territory;94.0;Africa (excl MENA);1680;The Garowe II Principles on Federalism, System of Government and Ending of Transition through operationalizing Garowe I (Garowe II);2012-02-07;Multiparty signed/agreed;9;15646;Intra;SubPar;Iss;"under the auspices of the Special Representative of the Secretary General for Somalia.
7. Special Representative of the Secretary General of the UN for Somalia
Hon. Dr. Augustine Mahiga
[Signed]

[Not signatories] The stakeholder principles; Ambassadors from IGAD & AU; Minister of Endowment & Religious Affairs from Djibouti ... ";"Page 2, Untitled Preamble,... 4. Whereas the Participants have considered the Transitional Federal Charter, the Djibouti Agreement, the Kampala Accord, the Roadmap, Garowe Principles I and reviewed the Consultative Draft Constitution;
Whereas, times is of the essence and therefore all relevant parties are hereby directed to immediately, in accordance with the Transitional Federal Charter, the Kampala Accord, the Roadmap, Garowe I, Garowe II;";SOM;;;;;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0
1432;Somalia;Government/territory;94.0;Africa (excl MENA);1681;The Garowe Principles on the Finalization and Adoption of the Constitution and the End of Transition (Garowe I);2011-12-24;Multiparty signed/agreed;4;8070;Intra;SubPar;Iss;facilitated by the United Nations, under the auspices of the Special Representative of the Secretary General for Somalia.;"Transitional Federal Charter, the Djibouti Agreement, the Kampala Accord and the Roadmap; ";SOM;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1433;Somalia;Government/territory;111.0;Africa (excl MENA);744;Agreement between the TFG and the Puntland Regional State of Somalia (Galkayo Agreement);2009-08-23;Multiparty signed/agreed;2;4123;Intra;Imp;ImpMod;;TFC;SOM;;;;;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
1434;Somalia;Inter-group;111.0;Africa (excl MENA);1854;Decisions by the Elders Chairing the Burtinle Conference ;2007-05-07;Multiparty signed/agreed;2;3783;IntraLocal;SubComp;FrAg;"The mediation committee
1. Dahir Mohamed Farah-Sanwaylod (chairman)
2. Aqil Mohamoud Haji Omar (vice- chairman)
3. Nabadon Kaliif Aw Ali
4. Nabadon Abdulahi Jama Areef
5. Nabadon Abdiasiis Jama Warsame 
6. Abas Ali Dhere
7. Mohomed Abshir Nur
8. Ali Yusuf Ali Hoosh
9. Amiir Jama Mohamed Mire 
10. Yusuf Jama Alas
11. Dalmar Haji Mohamoud 
12. Haji Ahmed Adan Haad 
13. Bihi Hirsi Farah
14. Ibrahim Abade Burale 
15. Awil Ismail
16. Ahmed Barre Siad Muse (secretary)


The witnessing Elders
1. Ugaas Hassan Ugaas Yaasiin
2. Ugaas Abdullaahi Ugaas Soofe
3. Garaad Abdullahi Ali Ciid
4. Garaad Abdisalam Hassan
5. Suldan Said Mohamed Garaase
6. Suldan Abdisalan Suldan Mohamed 7. Suldan Bashir Muuse Keente
8. Ugaas Faradh Haji Mohamud
9. Ugaas Omar Geelle Mohamed
10. Suldan Ali Ismail

Page 2, 

Representatives of the authorities
1. Abdirizaq Yasin Abdille ‘Geessod’ Puntland Minister of Justice and Religious Affairs 
2. Abdirahman Jama Boorre [Mayor of Laas ‘Aanood ]
3. Hussein Guuled Hanaf [Mayor of Burtinle]
4. Bedel Khalaf Jaama [representative of Federal Government of Ethiopia, Bookh District]";;SOM;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1435;Somalia;Inter-group;13.0;Africa (excl MENA);1853;Burtinle Peace Agreement ;2007-05-06;Multiparty signed/agreed;2;3882;IntraLocal;SubComp;FrAg;"Garaad Jama Garaad Ali Garaad Jama; 
Puntland Minister of Justice & Religious Affairs;
Islan Bashir, Islan Bashir, Islan Abdulle;
President of Puntlandl, Islan Farah;
Puntland Minister of Interior;
Elders of Puntland;
All officials of Nugaal, Sool and Mudug regions";May 15th 1997 agreement, which forbids digging any Berkedo or cutting the trees of the areas.;SOM;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1436;Somalia;Inter-group;111.0;Africa (excl MENA);1852;Ramada Peace Agreement ;2005-12-04;Multiparty signed/agreed;1;1617;IntraLocal;SubPar;Iss;;;SOM;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1437;Somalia;Inter-group;94.0;Africa (excl MENA);1710;Conciliation and Peace Conference of the Regions of Bari Nugal and Mudug, SNA, SNDU, SSDF Peace Agreement (Mudug Peace Agreement) ;1993-06-04;Multiparty signed/agreed;2;4739;IntraLocal;SubPar;MultIss;;"Peace Agreements signed in Addis Ababa by the Somali factions on January 15th and March 27th 1993; Addis Ababa Agreements of January 15th and March 27th 1993.";SOM;;;;;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
1438;Somaliland;Inter-group;113.0;Africa (excl MENA);1709;Sanaag Regional Peace Charter (Erigavo Peace Charter);1993-08-31;Multiparty signed/agreed;4;10961;Intra;SubPar;MultIss;;"the peace agreements concluded by the communities of the Region from the middle of 1991 to 1993; General Assembly of Peace of the Sanaag Region communities during the session between 19 August and 8 November 1993; Page 2, Article XVIII: Recognition of the Day of Peace
This protocol recognizes 11 November 1993 as the official day of Peace of Sanaag, representing and embodying the prevalence of peace and progress in the region.";SOM;;;;;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
1439;South Africa;Government;114.0;Africa (excl MENA);1806;Memorandum of Agreement for Reconciliation and Peace between the Inkatha Freedom party/Kwazulu Government and the African National Congress and the South African Government/National Party ;1994-04-19;Multiparty signed/agreed;2;3343;Intra;Imp;ExtPar; WITNESSED BY: PROF W A J OKUMU;;ZAF;;345;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1440;South Africa;Government;114.0;Africa (excl MENA);407;South African Constitution of 1993 (Interim Constitution);1993-11-18;Multiparty signed/agreed;72;308340;Intra;SubComp;FrCons;;;ZAF;;345;1397.0;;1;1;0;1;0;1;1;3;2;3;3;1;3;0;0;1;2;3
1441;South Africa;Government;114.0;Africa (excl MENA);445;Record of Understanding Between the State President of the Republic of South Africa and the Presidence of the African National Congress;1992-09-26;Multiparty signed/agreed;3;7228;Intra;Pre;Prin;;;ZAF;;345;1396.0;;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
1442;South Africa;Government;114.0;Africa (excl MENA);186;CODESA Declaration of Intent;1991-12-21;Multiparty signed/agreed;2;4505;Intra;Pre;Prin;;;ZAF;;345;1395.0;;1;0;0;0;0;0;1;1;2;0;1;1;0;0;0;0;0;1
1443;South Africa;Government;114.0;Africa (excl MENA);462;National Peace Accord;1991-09-14;Multiparty signed/agreed;31;75325;Intra;Pre;Proc;;"Page 2, Untitled Preamble,
... The signatories have agreed upon: 
... • a Code of Conduct to be adhered to by every police official to the best of his or her ability, as well as a detailed agreement on the security forces; 

Page 2, Untitled Preamble,
... This Accord will not be construed so as to detract from the validity of bilateral agreements between any of the signatories.

Page 3, Chapter 1, Principles
1.6 The initiatives referred to in 1.4 and 1.5 above, should in no way abrogate the right and duty of governments to continue their normal developmental activity, except that in doing so they should be sensitive to the spirit and contents of any agreement that may be reached in terms of 1.5 above.

Page 24, Chapter 7, National Peace Secretariat, Regional And Local Dispute Resolution Committees
7.4.5 Duties of RDRCs shall include the following:
... 7.4.5.5 monitoring current applicable peace accords and future peace agreements entered into in the relevant region and settling disputes arising from them;
7.4.5.6 informing the National Peace Secretariat of steps taken to prevent violence and intimidation in its region including breaches of Peace Agreements; and

Page 25, Chapter 7, National Peace Secretariat, Regional And Local Dispute Resolution Committees
7.4.8 Duties of the LDRCs shall include the following:
... 7.4.8.5 eliminating conditions which may harm peace accords or peaceful relations;
... 7.4.8.7 to promote compliance with currently valid and future peace accords and agreements entered into in the relevant area;

Page 28, Chapter 8, National Peace Committee
8.4 Powers
8.4.1 The National Peace Committee shall have the following powers:
... 8.4.1.4 negotiate and conclude further agreements to achieve the objects of the National Peace Accord.";ZAF;;345;;;1;0;0;0;0;0;1;2;2;3;2;1;0;1;1;0;3;0
1444;South Africa;Government;114.0;Africa (excl MENA);449;Memorandum of Understanding between the Government of the Republic of South Africa and the United Nations High Commissioner for Refugees on the Voluntary Repatriation and Reintegration of South African Returnees;1991-08-16;Multiparty signed/agreed;20;21192;Intra;Pre;Conf;;"Page 4, 1. DEFINITIONS
(f) Convention means the Convention on the Privileges and Immunities of the United Nations, adopted by the General Assembly of the United Nations, on 13 February 1946.

Page 8,
4. The parties hereto shall co-operate on the basis of the following principles and provisions:
i) The legal status, privileges and immunities of the UNHCR Office and its personnel in South Africa shall be determined in a separate Agreement between the parties hereto.

Page 8,
5. Annexures A and B to this Memorandum and any supplementary agreements between the parties hereto shall constitute integral parts of this Memorandum of Understanding. Any relevant matter or question that is not provided for in this Memorandum of Understanding shall be resolved and/or agreed upon amicably and through consultation between the parties hereto.";ZAF;;345;;;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;3
